category,make,model,model_year,gear,fuel_type,engine_cc,mileage_km,price
car,Toyota,Premio,2018,Automatic,Petrol,1500,6000,8750000
pickup,Nissan,Navara,2007,Automatic,Diesel,2500,131109,4000000
car,Nissan,Primera,2001,Automatic,Petrol,1900,180000,2100000
car,Daihatsu,Mira,2008,Automatic,Petrol,650,80000,2390000
pickup,Toyota,Hilux,2008,Manual,Diesel,2500,98000,6000000
car,Suzuki,Swift,2005,Automatic,Petrol,1300,75000,2300000
car,Suzuki,Alto,2013,Manual,Petrol,800,47500,1885000
car,Toyota,Premio G Superior,2019,Automatic,Petrol,1500,17000,10850000
pickup,Tata,Xenon,2017,Manual,Diesel,3000,14000,1900000
car,Toyota,Premio G Superior,2016,Automatic,Petrol,1500,56000,8350000
car,Suzuki,Maruti 800,2005,Manual,Petrol,800,68000,1035000
van,Toyota,KDH GL,2007,Automatic,Diesel,2700,185000,6300000
pickup,Mahindra,Bolero,2015,Manual,Diesel,2500,43500,1895000
van,Toyota,Dolphin,2008,Automatic,Diesel,1500,82000,4600000
van,Suzuki,Every DA64,2016,Automatic,Petrol,650,13000,3990000
car,Toyota,Aqua,2012,Automatic,Hybrid,1500,70000,3500000
car,Renault,KWID,2016,Manual,Petrol,800,11850,1625000
car,Suzuki,Maruti,2006,Manual,Petrol,800,91000,1150000
car,Suzuki,Alto,2014,Manual,Petrol,800,33500,1800000
van,Daihatsu,Hijet,2004,Automatic,Petrol,650,98500,1530000
car,Honda,Fit Shuttle,2012,Automatic,Hybrid,1300,143945,3750000
car,Toyota,Allion 260,2009,Automatic,Petrol,1500,100000,4750000
van,Suzuki,Every,2002,Automatic,Petrol,650,101250,1700000
car,Suzuki,Alto K10,2011,Manual,Petrol,1000,103000,1590000
car,Suzuki,Alto,2015,Manual,Petrol,800,53800,1925000
van,Daihatsu,Atrai,2017,Automatic,Petrol,650,45260,2975000
van,Nissan,Caravan,2012,Manual,Diesel,3000,135000,4675000
car,Suzuki,Wagon R FZ,2014,Automatic,Petrol,650,40000,2900000
car,Perodua,Viva Elite,2011,Automatic,Petrol,1000,96050,2260000
car,Toyota,Prius,2010,Automatic,Hybrid,1800,148000,2900000
car,Toyota,Corolla 121,2005,Manual,Petrol,1500,157250,2650000
car,Toyota,Allion 240,2003,Automatic,Petrol,1500,190000,3950000
suv,Honda,Vezel,2014,Automatic,Petrol,1500,69600,4175000
car,Honda,Fit GP5,2013,Automatic,Hybrid,1500,98000,3870000
car,Toyota,Belta,2012,Automatic,Petrol,1300,63002,3350000
pickup,Mahindra,Bolero,2015,Manual,Diesel,2500,41000,2285000
car,Mitsubishi,Lancer,2003,Automatic,Petrol,1300,165000,2275000
car,Toyota,Corolla 121,2006,Manual,Petrol,1300,180000,3550000
car,Nissan,FB15,2000,Automatic,Petrol,1500,245600,2100000
van,Daihatsu,Hijet,2002,Manual,Petrol,650,224420,1600000
suv,Honda,HRV,2001,Automatic,Petrol,1600,127447,2595000
car,Suzuki,Alto,2015,Manual,Petrol,800,119300,1910000
car,Suzuki,Alto,2018,Manual,Petrol,800,22000,2180000
car,Suzuki,Wagon R,2015,Automatic,Hybrid,650,49000,2865000
car,Suzuki,Wagon R FX,2018,Automatic,Hybrid,650,25000,3195000
car,Toyota,Prius,2011,Automatic,Hybrid,1800,168950,3750000
van,Toyota,KR42,2000,Automatic,Diesel,2200,250000,3960000
car,Suzuki,Alto,2015,Manual,Petrol,800,74000,1675000
car,Toyota,Vitz F,2017,Automatic,Petrol,1000,15300,4975000
van,Toyota,KDH 200 Super GL,2006,Automatic,Diesel,2500,192000,6750000
car,Honda,Fit GP1,2013,Automatic,Petrol,1300,77000,3700000
car,Tata,Indigo,2007,Manual,Petrol,1400,36000,1150000
car,Suzuki,Alto 800 LXI,2015,Manual,Petrol,800,47000,1835000
car,Suzuki,Wagon R Stingray,2014,Automatic,Petrol,650,51800,2875000
car,Suzuki,Maruti,2007,Manual,Petrol,800,54000,1250000
car,Nissan,Leaf,2014,Automatic,Electric,70,32000,2500000
car,Suzuki,Maruti 800,2007,Manual,Petrol,800,53900,1175000
car,Mitsubishi,Lancer,2000,Automatic,Petrol,1500,178000,2375000
car,Hyundai,Accent,2006,Manual,Petrol,1300,145158,1600000
car,Suzuki,Alto 800 LXI,2015,Manual,Petrol,800,39000,1785000
car,Toyota,Vios,2003,Automatic,Petrol,1500,180000,2850000
car,Suzuki,Alto,2008,Manual,Petrol,800,111000,1425000
car,Toyota,Vios,2004,Manual,Petrol,1500,228000,2725000
car,Honda,N WGN,2016,Automatic,Petrol,650,45752,3575000
car,Honda,Fit,2012,Automatic,Hybrid,1500,58500,2900000
car,Toyota,IST,2007,Automatic,Petrol,1500,160000,3750000
car,Suzuki,Maruti,2011,Manual,Petrol,800,76140,1295000
car,Suzuki,Celerio,2016,Automatic,Petrol,1000,51937,2875000
car,Suzuki,Wagon R FX,2017,Automatic,Hybrid,650,44150,3090000
car,Toyota,Corolla 141,2008,Automatic,Petrol,1600,130500,3650000
car,Toyota,Yaris,2008,Automatic,Petrol,1300,140000,3365000
car,Nissan,EX Saloon,2001,Automatic,Petrol,1500,145000,2275000
car,Toyota,Prius,2008,Automatic,Hybrid,1800,113000,2900000
car,Chevrolet,Cruze,2004,Automatic,Petrol,1300,170000,2350000
van,Suzuki,Every,2007,Automatic,Petrol,650,81000,2475000
car,Suzuki,Swift,2006,Automatic,Petrol,1300,217000,2350000
car,Suzuki,Celerio VXI,2015,Automatic,Petrol,1000,51500,2790000
car,Suzuki,Liana,2004,Manual,Petrol,1500,190000,2150000
car,Hyundai,Trajet,2005,Automatic,Diesel,2000,80000,2700000
car,Suzuki,Swift,2007,Manual,Petrol,1300,108000,2050000
car,Perodua,Kelisa,2004,Automatic,Petrol,1000,57000,1595000
car,Suzuki,Wagon R FZ,2016,Automatic,Petrol,650,52000,2395000
car,Suzuki,Swift,2019,Automatic,Petrol,1200,1000,5400000
car,Honda,Fit Aria,2005,Automatic,Petrol,1500,300000,2950000
car,Micro,Panda,2015,Manual,Petrol,1000,38000,1590000
car,Perodua,Viva Elite,2009,Automatic,Petrol,1000,96500,1950000
car,Suzuki,Swift,2003,Automatic,Petrol,1300,96000,2285000
car,Suzuki,Alto 800 LXI,2015,Manual,Petrol,800,24988,997500
car,Micro,Panda,2011,Manual,Petrol,1000,72000,1190000
pickup,Tata,Xenon,2011,Manual,Diesel,3000,183741,1660000
car,Suzuki,Wagon R FZ,2016,Automatic,Petrol,650,32000,2495000
car,Honda,Grace,2015,Automatic,Petrol,1500,86000,4985000
car,Hyundai,Accent,2001,Manual,Petrol,1500,15000,1375000
van,Toyota,KR42,2007,Automatic,Petrol,1800,175000,4100000
car,Honda,Fit GP5,2014,Automatic,Hybrid,1500,50000,4425000
car,Tata,Nano,2015,Manual,Petrol,650,100000,1450000
car,Kia,Spectra,2004,Manual,Petrol,1600,110000,1385000
van,Nissan,Caravan,2001,Manual,Diesel,3000,356200,2830000
van,Suzuki,Every,2010,Automatic,Petrol,650,149000,1875000
pickup,Mahindra,Bolero,2011,Manual,Diesel,2500,102000,1560000
car,Nissan,N16,2004,Automatic,Petrol,1500,200000,2375000
car,Toyota,Corolla,2008,Automatic,Petrol,1600,120000,3700000
car,Toyota,Prius,2013,Automatic,Hybrid,1800,70000,5000000
car,Nissan,Sunny N16,2004,Automatic,Petrol,1500,130000,2250000
van,Suzuki,Every,2015,Automatic,Petrol,650,30000,3100000
car,Toyota,Axio X Grade,2015,Automatic,Petrol,1500,63000,4575000
car,Toyota,Passo,2007,Automatic,Petrol,1000,106000,2650000
car,Suzuki,Wagon R,2004,Manual,Petrol,650,102000,1450000
car,Nissan,N16,2000,Automatic,Petrol,1500,165000,2265000
pickup,Tata,207,2016,Manual,Diesel,3000,13068,1800000
car,Toyota,Carina,2004,Automatic,Diesel,2000,140000,2490000
car,Toyota,Belta,2009,Automatic,Petrol,1000,74000,3575000
suv,Honda,Vezel,2016,Automatic,Hybrid,1500,65000,5175000
car,Suzuki,Wagon R,2017,Automatic,Hybrid,650,35000,3500000
car,Toyota,Prius,2015,Automatic,Petrol,1800,65000,4050000
car,Mitsubishi,Ek Wagon,2016,Automatic,Petrol,650,22000,3025000
car,Suzuki,Swift RS,2017,Automatic,Petrol,1000,32500,5250000
car,Suzuki,Maruti Zen,2003,Manual,Petrol,1000,70350,1150000
car,Honda,Fit,2013,Automatic,Petrol,1300,111000,2945000
car,Toyota,Prius,2011,Automatic,Hybrid,1800,109566,3750000
car,Suzuki,Alto,2015,Manual,Petrol,800,92000,1850000
car,Suzuki,Wagon R FZ,2017,Automatic,Petrol,650,20000,3000000
car,Mazda,Demio,2008,Automatic,Petrol,1300,75000,3000000
car,Toyota,Vios,2006,Automatic,Petrol,1500,175500,2850000
van,Suzuki,Spacia G,2017,Automatic,Petrol,650,69000,3250000
car,Suzuki,Wagon R Stingray,2017,Automatic,Petrol,650,70000,3650000
car,Suzuki,Alto,2015,Manual,Petrol,650,90000,1950000
van,Toyota,Noah,2007,Manual,Diesel,1800,280000,3650000
car,Honda,Fit GP5,2014,Automatic,Petrol,1500,75000,3650000
suv,Nissan,X-Trail,2017,Automatic,Hybrid,2000,40000,10500000
car,Nissan,Sunny,2004,Automatic,Petrol,1500,150000,2100000
van,Mazda,Bongo,2006,Manual,Diesel,2000,170070,3400000
van,Toyota,Hiace KDH 201 GL,2019,Automatic,Diesel,2800,10000,12500000
car,Suzuki,Alto K10,2011,Manual,Petrol,1000,11512,1775000
car,Honda,Fit GP1,2014,Automatic,Petrol,1500,88200,3475000
car,Tata,Indica V2,2014,Manual,Petrol,1200,34000,1620000
car,Honda,Fit Aria,2007,Automatic,Petrol,1500,124000,2300000
car,Suzuki,Celerio VXI,2016,Automatic,Petrol,1000,29325,2875000
pickup,Mahindra,Bolero,2011,Manual,Diesel,2500,77000,1250000
car,Toyota,Prius,2012,Automatic,Hybrid,1800,134000,4200000
car,Suzuki,Wagon R FX,2017,Automatic,Hybrid,650,35000,3100000
car,Suzuki,Alto,2015,Manual,Petrol,800,55900,1750000
car,Toyota,Premio G Superior,2016,Automatic,Petrol,1500,48000,8190000
car,Tata,Nano,2012,Manual,Petrol,650,54000,840000
van,Toyota,KDH 200,2007,Automatic,Diesel,2500,115000,6900000
car,Honda,Grace,2016,Automatic,Hybrid,1500,82000,6100000
car,Mazda,Axela,2006,Automatic,Petrol,1500,150000,2750000
car,Toyota,Prius,2012,Automatic,Petrol,1800,105000,3990000
car,Hyundai,Accent,2000,Automatic,Petrol,1500,93000,1275000
car,Nissan,Leaf G Grade,2013,Automatic,Electric,70,56000,1200000
car,Micro,Panda,2013,Manual,Petrol,1000,69000,1420000
car,Toyota,Vitz Edition 2,2019,Automatic,Petrol,1000,22100,5995000
car,Suzuki,Wagon R FX,2017,Automatic,Petrol,650,37000,3225000
car,Micro,MX 7 Geely,2014,Manual,Petrol,1500,50000,1675000
car,Suzuki,Celerio VXI,2015,Automatic,Petrol,1000,94000,2600000
car,Suzuki,Alto 800,2015,Manual,Petrol,800,110000,1900000
car,Mitsubishi,Mini Cab,2008,Manual,Petrol,650,139000,1775000
car,Suzuki,Alto,2015,Manual,Petrol,800,43000,1980000
car,Nissan,Sunny FB15,2002,Automatic,Petrol,1500,148000,2600000
pickup,Mahindra,Bolero,2014,Manual,Diesel,2500,67452,1490000
car,Micro,Panda,2012,Manual,Petrol,1000,20000,1350000
car,Suzuki,Maruti,2005,Manual,Petrol,800,60856,995000
van,Suzuki,Every,2015,Automatic,Petrol,650,50200,2700000
car,Suzuki,Maruti,2006,Manual,Petrol,800,90000,1020000
car,Toyota,Axio,2008,Automatic,Petrol,1500,92000,4190000
van,Suzuki,Every,2017,Automatic,Petrol,650,38300,3200000
van,Toyota,KDH 200,2006,Automatic,Diesel,3000,200000,5700000
pickup,Toyota,Hilux,2010,Manual,Diesel,2500,58000,5000000
car,Suzuki,Wagon R,2018,Automatic,Petrol,650,27000,3800000
car,Mazda,Demio,2006,Automatic,Petrol,1300,100000,1775000
pickup,Nissan,Navara Aventura,2007,Manual,Diesel,2500,220000,3980000
car,Suzuki,Alto 800,2015,Manual,Petrol,800,100000,1920000
suv,Mitsubishi,Montero,2013,Automatic,Diesel,2800,82000,13500000
pickup,Toyota,Hilux Revo,2016,Automatic,Diesel,2800,62000,11675000
car,Nissan,Super Saloon,2004,Manual,Petrol,1300,175000,2250000
car,Tata,Nano,2011,Manual,Petrol,650,41000,1040000
suv,Zotye,Nomad,2008,Manual,Petrol,1300,31100,1695000
car,Suzuki,Alto,2015,Manual,Petrol,800,75000,1950000
van,Suzuki,Every,2019,Automatic,Petrol,650,7000,2775000
car,Suzuki,Alto,2014,Manual,Petrol,800,25900,1895000
pickup,Mahindra,Bolero,2018,Manual,Diesel,2500,10000,2450000
car,Toyota,Allion 240,2003,Automatic,Petrol,1500,115000,3875000
car,Toyota,Aqua,2015,Automatic,Petrol,1500,47100,4075000
suv,Toyota,CHR GT TURBO,2020,Automatic,Petrol,1200,3390,9950000
car,Nissan,N16,2001,Automatic,Petrol,1500,122000,2315000
suv,Mitsubishi,Montero Sport,2011,Automatic,Diesel,2500,80500,8575000
car,Daihatsu,Mira,2015,Automatic,Petrol,650,43500,2975000
van,Hyundai,H100,2004,Manual,Diesel,2500,350050,1950000
car,Toyota,Aqua G Grade,2014,Automatic,Hybrid,1500,50680,3875000
van,Suzuki,Every,2004,Automatic,Petrol,650,145000,1480000
van,Nissan,Caravan,2000,Manual,Diesel,3000,482440,4500000
car,Toyota,Axio WXB,2017,Automatic,Petrol,1500,51789,6950000
van,Toyota,KDH 200 Super GL,2007,Automatic,Diesel,2500,114500,7100000
car,Toyota,Premio 260,2009,Automatic,Petrol,1500,96000,5500000
car,Micro,Panda Cross,2013,Manual,Petrol,1300,51000,1625000
van,Toyota,KR42,2001,Automatic,Diesel,1800,260000,4250000
van,Nissan,Vanette,2001,Manual,Diesel,2200,175200,2575000
car,Tata,Nano,2016,Manual,Petrol,650,61000,1265000
car,Nissan,FB15,2002,Automatic,Petrol,1500,156000,2295000
car,Suzuki,Wagon R,2006,Manual,Petrol,650,76508,1750000
car,Toyota,Vitz Edition 3,2019,Automatic,Petrol,1000,19000,4625000
van,Suzuki,Every,2017,Automatic,Petrol,650,92500,2740000
car,Nissan,March,2010,Automatic,Petrol,1000,97000,2250000
car,Suzuki,Alto,2012,Manual,Petrol,800,64000,1595000
car,Toyota,Allion 260,2008,Automatic,Petrol,1500,109140,4750000
car,Suzuki,Maruti,2006,Manual,Petrol,800,69000,1060000
car,Honda,Fit GP1,2013,Automatic,Hybrid,1300,68000,3680000
car,Micro,Geely MX7,2013,Manual,Petrol,1500,58600,1890000
pickup,Mahindra,Bolero,2015,Manual,Diesel,2500,44500,2150000
car,Toyota,Wigo,2017,Automatic,Petrol,1000,27000,3895000
car,Toyota,Allion 240,2007,Automatic,Petrol,1500,112000,3790000
van,Suzuki,Spacia,2015,Automatic,Petrol,650,107000,3150000
car,Hyundai,Accent,2000,Automatic,Petrol,1500,172000,1575000
car,Suzuki,Wagon R Stingray,2018,Automatic,Hybrid,650,28500,3650000
car,Micro,Panda,2015,Manual,Petrol,1000,43000,1470000
suv,Honda,Vezel Z Orange,2014,Automatic,Hybrid,1500,74000,4975000
van,Toyota,CR42,2004,Manual,Diesel,1800,167000,3900000
car,Suzuki,Maruti,2006,Manual,Petrol,800,98000,1200000
car,Toyota,Aqua X Urban,2016,Automatic,Hybrid,1500,42890,4850000
car,Hyundai,Accent,2004,Manual,Petrol,1300,167500,1560000
car,Chery,QQ,2007,Manual,Petrol,800,58000,880000
car,Suzuki,Alto,2015,Manual,Petrol,800,39000,2150000
car,Nissan,FB15,2000,Automatic,Petrol,1500,140000,2250000
car,Suzuki,Celerio VXI,2015,Automatic,Petrol,1000,70000,2770000
car,Tata,Nano,2011,Manual,Petrol,650,160000,725000
car,Toyota,Allion 260,2009,Automatic,Petrol,1500,89500,5250000
van,Suzuki,Omni,2007,Manual,Petrol,800,100000,1020000
car,Toyota,Corolla Axio,2015,Automatic,Petrol,1500,85000,5000000
van,Nissan,Caravan,2001,Manual,Diesel,3000,300000,5900000
car,Suzuki,Maruti,2007,Manual,Petrol,800,65000,1135000
suv,Mitsubishi,Montero,2001,Manual,Diesel,2800,248000,6800000
car,Nissan,March,2002,Automatic,Petrol,1000,124000,1850000
car,Toyota,Corolla 121,2000,Automatic,Petrol,1500,140000,3400000
car,Toyota,Axio G Grade,2015,Automatic,Hybrid,1500,75000,5350000
van,Suzuki,Every DA17,2018,Automatic,Petrol,650,5084,2825000
suv,Zotye,Nomad,2007,Manual,Petrol,1300,53000,1880000
pickup,Mahindra,Bolero,2015,Manual,Diesel,2500,41235,1975000
car,Toyota,Axio,2011,Automatic,Petrol,1500,103450,4690000
car,Suzuki,Maruti,2008,Manual,Petrol,800,77500,1110000
car,Honda,N Box,2015,Automatic,Petrol,650,58000,3725000
suv,Honda,Vezel RS,2017,Automatic,Hybrid,1500,79200,6700000
car,Renault,KWID RXT,2016,Manual,Petrol,800,55300,1850000
car,Toyota,Corolla 121,2001,Automatic,Petrol,1500,162000,3375000
car,Toyota,Premio,2017,Automatic,Petrol,1500,35400,9300000
car,Toyota,Aqua,2013,Automatic,Hybrid,1500,145000,3515000
car,Toyota,Belta,2007,Automatic,Petrol,1300,132000,3750000
car,Honda,Fit Aria,2006,Manual,Petrol,1500,197000,2450000
car,Honda,Fit GP5,2015,Automatic,Hybrid,1500,52000,3971000
car,Honda,Fit GP1,2013,Automatic,Hybrid,1300,152405,3425000
van,Suzuki,Spacia,2018,Automatic,Petrol,650,43867,3175000
van,Toyota,KDH Super GL,2012,Automatic,Diesel,3000,203000,7850000
van,Suzuki,Spacia,2017,Automatic,Petrol,650,23000,3300000
car,Suzuki,Wagon R Stingray,2018,Automatic,Hybrid,650,34000,3225000
van,Toyota,Noah KR42,2007,Automatic,Petrol,1800,144000,3850000
suv,Nissan,X-Trail,2006,Manual,Petrol,2000,157000,3850000
car,Nissan,N16 Super Saloon,2002,Automatic,Petrol,1500,150000,2250000
car,Suzuki,Swift,2017,Automatic,Petrol,1000,5500,4150000
car,Honda,Civic,2018,Automatic,Petrol,1000,40000,6500000
car,Micro,Panda,2014,Manual,Petrol,1000,41000,1450000
car,Honda,Civic,2019,Automatic,Petrol,1000,39000,7195000
car,Toyota,Axio,2011,Automatic,Petrol,1500,13000,5025000
car,Honda,Fit Shuttle,2011,Automatic,Petrol,1500,151000,3290000
car,Toyota,Vitz,2007,Automatic,Petrol,1000,108000,2700000
van,Suzuki,Spacia,2016,Automatic,Petrol,650,40000,3390000
car,Toyota,Corolla 121,2001,Automatic,Petrol,1500,146000,3250000
car,Nissan,Wingroad,2004,Manual,Petrol,1500,140000,2100000
car,Toyota,Premio G Superior,2017,Automatic,Petrol,1500,62500,9775000
car,Toyota,Axio G Grade,2014,Automatic,Hybrid,1500,62000,4850000
car,Honda,Grace,2015,Automatic,Petrol,1500,107625,5100000
car,Toyota,Premio 260,2018,Automatic,Petrol,1500,13000,8850000
car,Suzuki,A-Star,2012,Manual,Petrol,1000,41000,2190000
car,Toyota,Axio,2014,Automatic,Hybrid,1500,71000,4850000
car,Suzuki,Wagon R,2017,Automatic,Petrol,650,35000,2975000
car,Micro,Panda,2011,Manual,Petrol,1000,43657,1270000
car,Toyota,Axio,2009,Automatic,Petrol,1500,128853,4775000
car,Suzuki,Maruti,2008,Manual,Petrol,800,90000,1210000
van,Suzuki,Spacia,2017,Automatic,Hybrid,650,25300,2990000
car,Suzuki,Wagon R,2015,Automatic,Petrol,650,56000,2495000
car,Toyota,Allion,2007,Automatic,Petrol,1500,112000,4900000
van,Nissan,Caravan,2007,Automatic,Diesel,3000,175000,4600000
car,Micro,Panda LC 1.0,2011,Manual,Petrol,1000,63579,1175000
suv,Suzuki,Grand Vitara,2006,Automatic,Petrol,2000,113500,3950000
van,Suzuki,Spacia,2019,Automatic,Petrol,650,41000,3250000
car,Suzuki,Maruti,2006,Manual,Petrol,650,55000,1150000
car,Suzuki,Celerio ZXI,2017,Automatic,Petrol,1000,52000,2575000
car,Nissan,FB15 Super Saloon,2001,Automatic,Petrol,1500,138000,2400000
car,Suzuki,Alto Japan,2014,Automatic,Petrol,650,64000,2975000
van,Mitsubishi,Mini Cab,2004,Manual,Petrol,650,110000,1330000
car,Mazda,Familia,2000,Manual,Petrol,1300,185000,1655000
car,Tata,Nano,2011,Manual,Petrol,650,130000,800000
car,Chery,QQ,2006,Manual,Petrol,800,48852,975000
van,Suzuki,Every,2015,Automatic,Petrol,650,60000,2495000
car,Toyota,Axio,2015,Automatic,Petrol,1500,75000,4900000
car,Toyota,Premio,2007,Automatic,Petrol,1500,172000,4850000
car,Toyota,Aqua G Grade,2012,Automatic,Hybrid,1500,90000,2900000
car,Nissan,Super Saloon,2000,Automatic,Petrol,1500,130000,2575000
car,Suzuki,A-Star,2011,Automatic,Petrol,1000,68000,1995000
car,Toyota,Aqua G Sport,2014,Automatic,Hybrid,1500,61200,4750000
car,Toyota,Vitz,2007,Automatic,Petrol,1000,112000,3375000
car,Micro,Panda,2012,Manual,Petrol,1000,81000,1260000
car,Nissan,FB15,2003,Automatic,Petrol,1500,170000,2425000
car,Micro,Trend,2007,Manual,Petrol,1100,56000,1050000
car,Renault,KWID,2016,Manual,Petrol,800,50000,1795000
car,Tata,Nano,2017,Automatic,Petrol,650,47000,1595000
van,Suzuki,Every,2013,Automatic,Petrol,650,71000,2800000
car,Toyota,Vitz,2016,Automatic,Petrol,1000,26000,4650000
car,Suzuki,Swift Beetle,2008,Automatic,Petrol,1500,55000,2975000
car,Toyota,Axio,2007,Automatic,Petrol,1500,118000,4025000
car,Perodua,Kelisa,2008,Automatic,Petrol,1000,74000,1875000
car,Micro,Panda,2016,Manual,Petrol,1000,13000,1700000
car,Nissan,March,2000,Automatic,Petrol,1000,140000,1685000
suv,Honda,HRV,2001,Automatic,Petrol,1600,137000,3000000
car,Toyota,Axio,2015,Automatic,Hybrid,1500,103000,5250000
car,Toyota,Axio,2016,Automatic,Hybrid,1500,59000,5525000
car,Perodua,Viva Elite,2011,Manual,Petrol,1000,71000,2090000
car,Toyota,Premio,2014,Automatic,Petrol,1500,62000,7404000
car,Toyota,Aqua,2014,Automatic,Petrol,1500,128000,3625000
pickup,Mahindra,Bolero Maxi Truck,2011,Manual,Diesel,2500,86000,1270000
car,Toyota,Corolla,2006,Automatic,Petrol,1500,173000,2950000
van,Suzuki,Spacia,2017,Automatic,Petrol,650,19000,3325000
car,Toyota,Prius S Touring,2011,Automatic,Petrol,1800,125000,4150000
car,Chery,QQ,2007,Manual,Petrol,800,244000,820000
car,Toyota,Axio,2008,Automatic,Petrol,1500,106000,4150000
car,Suzuki,Swift,2004,Automatic,Petrol,1300,125000,2425000
van,Suzuki,Every,2014,Automatic,Petrol,650,50000,2775000
car,Toyota,Premio,2014,Automatic,Petrol,1500,60000,7975000
car,Suzuki,Wagon R,2017,Automatic,Hybrid,650,39000,3325000
car,Toyota,Aqua,2017,Automatic,Hybrid,1500,38900,4225000
car,Toyota,Axio G Grade,2016,Automatic,Petrol,1500,41000,5500000
van,Daihatsu,Hijet,2007,Automatic,Petrol,650,119850,1535000
car,Toyota,Prius,2015,Automatic,Hybrid,1800,50000,5100000
suv,Toyota,CHR,2020,Automatic,Petrol,1200,3680,9850000
car,Suzuki,Wagon R Stingray,2019,Automatic,Hybrid,650,1400,4400000
car,Suzuki,Alto,2015,Manual,Petrol,800,14000,1875000
van,Suzuki,Every,2007,Manual,Petrol,650,140300,1860000
van,Nissan,Caravan,2002,Automatic,Diesel,3000,340000,4175000
car,Suzuki,Maruti 800,2005,Manual,Petrol,800,56000,1200000
car,Tata,Indica V2,2007,Manual,Petrol,1400,54000,1384000
van,Suzuki,Every,2014,Automatic,Petrol,800,57238,2410000
car,Toyota,Vitz,2015,Automatic,Petrol,1000,20000,4300000
car,Chery,QQ,2007,Manual,Petrol,800,105000,1100000
car,Suzuki,Maruti,2005,Manual,Petrol,800,100000,1100000
car,Toyota,Axio G Grade,2015,Automatic,Petrol,1500,120000,4650000
car,Toyota,Premio G Superior,2013,Automatic,Petrol,1500,69000,5900000
car,Suzuki,Celerio ZXI,2015,Automatic,Petrol,1000,57000,2200000
car,Toyota,Vios,2003,Automatic,Petrol,1500,180000,2800000
car,Suzuki,Wagon R,2017,Automatic,Petrol,650,32000,2690000
car,Suzuki,Maruti 800,2002,Manual,Petrol,800,80000,920000
car,Suzuki,Celerio ZXI,2015,Manual,Petrol,1000,56000,2660000
car,Toyota,Prius,2008,Automatic,Hybrid,1800,180000,2500000
car,Perodua,Viva Elite,2010,Manual,Petrol,1000,101000,2090000
van,Mitsubishi,Mini Cab,2007,Manual,Petrol,650,150000,1475000
pickup,Toyota,Hilux Rocco,2002,Manual,Diesel,2900,215200,2150000
car,Toyota,Premio,2018,Automatic,Petrol,1500,30000,8575000
van,Nissan,Vanette,2000,Manual,Diesel,2500,180000,2995000
car,Suzuki,Wagon R Stingray,2014,Automatic,Hybrid,650,85000,2390000
pickup,Mahindra,Bolero,2015,Manual,Diesel,2500,36345,2290000
car,Honda,City,2001,Manual,Petrol,1500,144000,1725000
car,Toyota,IST,2003,Automatic,Petrol,1300,48000,2925000
car,Nissan,Sunny,2002,Automatic,Petrol,1500,63000,2475000
car,Suzuki,Maruti,2012,Manual,Petrol,800,75000,1295000
car,Toyota,Prius,2008,Automatic,Petrol,1500,85000,3250000
car,Toyota,Vitz,2007,Automatic,Petrol,1000,96000,3220000
car,Toyota,Axio,2011,Automatic,Petrol,1500,53000,4175000
pickup,Nissan,Navara,2007,Manual,Diesel,2500,134000,3400000
car,Suzuki,Alto 800 LXI,2015,Manual,Petrol,800,52000,1950000
car,Suzuki,Alto,2015,Manual,Petrol,800,46200,1735000
car,Nissan,March AK12,2002,Automatic,Petrol,1300,142000,2100000
